"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Congo, Rep.","COG","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","70.3867721557617","80.7109527587891","67.8895111083984","77.1475524902344","77.5266036987305","79.9861679077148","78.8465194702148","86.0072708129883","85.7016067504883","81.5717315673828","81.3700332641602","71.8779983520508","76.9022827148438","72.8644485473633","72.7893600463867","72.1381912231445","73.6819000244141","68.4036102294922","59.6067886352539","59.3821296691895","61.8659896850586","64.7646331787109","55.679328918457","","49.4793014526367","","","30.9080696105957","","56.5498085021973","59.8955993652344","57.5253601074219","83.8841094970703","72.5306015014648","79.638801574707","76.8452835083008","71.2132568359375","70.8920593261719","70.5843200683594","75.7182312011719","67.3523864746094","","","","","","","","",
"Colombia","COL","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","59.3749618530273","48.2132186889648","48.3661918640137","50.8785095214844","51.0059394836426","","","","","","","","69.2010192871094","71.6942977905273","72.4864501953125","66.4265213012695","73.9644393920898","69.1256484985352","68.4255065917969","68.1217269897461","63.9808692932129","71.3639221191406","76.9680480957031","80.5906219482422","81.5566177368164","85.4694366455078","87.174690246582","","93.1512603759766","94.0941696166992","93.4489364624023","","90.4802017211914","","97.9659881591797","102.137641906738","108.549560546875","110.413963317871","111.288696289063","115.846611022949","115.533477783203","115.378662109375","110.19554901123","100.483779907227","99.8498229980469","100.605056762695","102.24893951416","105.998558044434","107.138862609863","","",
"Comoros","COM","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","80.6737594604492","61.2833786010742","","","","","49.0452995300293","","","","","","","50.9521789550781","","","61.586669921875","60.6255683898926","63.3255615234375","","","66.5262603759766","82.0653533935547","","","","","72.8034896850586","74.9671096801758","","","76.2228393554688","","","",
"Cabo Verde","CPV","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","7.79010009765625","11.3418102264404","","13.0978698730469","14.0659303665161","12.1146402359009","19.1308498382568","29.8510894775391","26.075590133667","25.0182304382324","32.7791595458984","35.2538108825684","36.8706398010254","41.3221015930176","46.9982414245605","","60.9906387329102","","","","77.9292678833008","","","","99.294807434082","","103.704299926758","97.2147521972656","97.8603820800781","96.5271301269531","95.5716705322266","78.2918090820313","91.1342468261719","89.0702285766602","97.1247634887695","96.8467712402344","102.117950439453","95.1042404174805","98.3455505371094","93.2119827270508","97.5071411132813","95.1247406005859","91.9388732910156","86.6782989501953","85.2654190063477","","",
"Costa Rica","CRI","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","73.3592834472656","72.6925506591797","81.9690322875977","86.8446578979492","86.1162033081055","82.4041595458984","79.2965316772461","86.7065505981445","83.8899612426758","82.7621002197266","83.6889190673828","86.9887008666992","87.2600402832031","","","77.0305023193359","78.2187728881836","75.2401275634766","74.9825973510742","73.9761505126953","","77.8129730224609","79.8882675170898","82.2228775024414","80.4485015869141","79.4256286621094","79.7668228149414","","","81.2388916015625","87.1327590942383","90.064567565918","93.3754196166992","","93.7250366210938","93.2675628662109","89.286979675293","91.7941665649414","92.8362197875977","97.6070098876953","98.7866516113281","103.076057434082","101.388450622559","98.3106994628906","98.6953582763672","99.296142578125","96.5226974487305","96.0699462890625","98.070556640625","103.024963378906","",
"Caribbean small states","CSS","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","87.7490997314453","87.2231597900391","88.919319152832","88.3290023803711","90.106086730957","87.9288101196289","88.3540573120117","89.6083526611328","89.1363067626953","89.1888122558594","87.1019515991211","87.584098815918","89.0649108886719","89.7181091308594","91.5353622436523","92.392822265625","91.1931686401367","90.9956588745117","90.0922164916992","88.4140167236328","86.6658630371094","85.9923706054688","87.0363616943359","89.1369781494141","91.1341018676758","89.9876327514648","85.4964904785156","86.8825988769531","86.5287170410156","88.4954223632813","88.5247192382813","89.7295608520508","89.212028503418","89.9461517333984","90.9737701416016","89.9774017333984","90.7262725830078","91.5953598022461","90.5670471191406","90.5688400268555","90.7231521606445","90.7192993164063","90.7485961914063","90.7701416015625","90.2151565551758","",
"Cuba","CUB","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","62.348518371582","55.967658996582","","","","","","","","","","","","","","","","","","","","","","","","","","","92.8542175292969","95.5572128295898","95.8376235961914","101.918548583984","98.111328125","96.0967178344727","97.5294418334961","95.2541198730469","93.7384033203125","88.6169281005859","95.6497116088867","94.4462890625","95.4748306274414","94.8883666992188","92.990478515625","96.5464401245117","96.3263626098633","92.3100433349609","88.7613525390625","83.7535400390625","86.0288696289063","",
"Curacao","CUW","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.4751129150391","101.244812011719","106.037742614746","96.5277786254883","","89.6875","79.3209915161133","94.0625","80.1242218017578","99.376953125","","","101.791038513184","97.9827117919922","94.692741394043","","","","","89.9509811401367","","",
"Cyprus","CYP","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","86.7782669067383","87.6233978271484","84.2854995727539","86.3060302734375","79.3070983886719","79.8698196411133","73.0570831298828","78.4688186645508","84.0309829711914","72.7166519165039","88.4753875732422","76.6830291748047","78.3711929321289","75.7521820068359","57.8302612304688","61.5929183959961","68.3048400878906","80.1940002441406","79.8235015869141","78.4837799072266","82.7748107910156","83.643180847168","100.960609436035","103.970863342285","99.5755996704102","98.1246719360352","98.5389862060547","","101.568771362305","98.0264282226563","97.554931640625","100.017959594727","99.364860534668","88.0907669067383","100.301788330078","100.892860412598","99.9441299438477","100.786949157715","103.002258300781","97.8795776367188","101.911506652832","100.413818359375","98.7890396118164","99.5754165649414","95.8925399780273","98.0171813964844","101.380088806152","101.891548156738","","",
